SPRITE,ACTION,DIR,FRAME,OFFSET_X,OFFSET_Y,WIDTH,HEIGHT,FILENAME,BITMAPPTR
MAN     ,M ,NW,3 ,-13,-30,59,69,MN-M4-3 ,113664
MAN     ,M ,NW,4 ,-10,-26,44,63,MN-M4-4 ,115322
MAN     ,M ,NW,4 ,-3,-21,34,58,MN-M4-5 ,116817
MAN     ,M ,NW,6 ,0,-26,44,72,MN-M4-6 ,118248
MAN     ,M ,NW,7 ,1,-30,34,64,MN-M4-7 ,119789
MAN     ,M ,NW,8 ,-3,-28,44,67,MN-M4-8 ,121276
MAN     ,S ,N ,1 ,-9,-26,46,65,MN-S5-1 ,5856
MAN     ,S ,NE,1 ,-5,-26,36,65,MN-S4-1 ,4256
MAN     ,S ,E ,1 ,4,-26,23,68,MN-S3-1 ,3300
MAN     ,S ,SE,1 ,-3,-25,34,69,MN-S2-1 ,1792
MAN     ,S ,S ,1 ,-6,-25,45,66,MN-S1-1 ,0
MAN     ,S ,SW,1 ,2,-25,34,69,MN-S2-1 ,1792
MAN     ,S ,W ,1 ,6,-26,23,68,MN-S3-1 ,3300
MAN     ,S ,NW,1 ,2,-26,36,65,MN-S4-1 ,4256
MAN     ,A1,N ,1 ,-7,-26,44,66,MN-A5-1 ,61484
MAN     ,A1,N ,2 ,-6,-28,43,69,MN-A5-2 ,63073
MAN     ,A1,N ,3 ,-4,-27,38,68,MN-A5-3 ,64535
MAN     ,A1,N ,4 ,-5,-24,40,66,MN-A5-4 ,66032
MAN     ,A1,N ,5 ,-5,-17,40,58,MN-A5-5 ,67579
MAN     ,A1,N ,6 ,-3,-47,36,88,MN-A5-6 ,69059
MAN     ,A1,N ,7 ,-3,-69,36,111,MN-A5-7 ,70753
MAN     ,A1,N ,8 ,-4,-30,38,72,MN-A5-8 ,72464
MAN     ,A1,NE,1 ,0,-25,36,68,MN-A4-1 ,48649
MAN     ,A1,NE,2 ,5,-26,48,133,MN-A4-2 ,50079
MAN     ,A1,NE,3 ,1,-25,44,68,MN-A4-3 ,51464
MAN     ,A1,NE,4 ,-6,-23,40,65,MN-A4-4 ,52944
MAN     ,A1,NE,5 ,-31,-18,56,60,MN-A4-5 ,54344
MAN     ,A1,NE,6 ,-12,-49,36,91,MN-A4-6 ,56047
MAN     ,A1,NE,7 ,-6,-52,99,95,MN-A4-7 ,57805
MAN     ,A1,NE,8 ,-3,-21,61,65,MN-A4-8 ,59935
MAN     ,A1,E ,1 ,2,-27,33,66,MN-A3-1 ,35870
MAN     ,A1,E ,2 ,1,-23,48,62,MN-A3-2 ,37060
MAN     ,A1,E ,3 ,2,-22,42,60,MN-A3-3 ,38401
MAN     ,A1,E ,4 ,2,-22,32,60,MN-A3-4 ,39591
MAN     ,A1,E ,5 ,-37,-29,72,67,MN-A3-5 ,40872
MAN     ,A1,E ,6 ,-21,-57,56,95,MN-A3-6 ,42844
MAN     ,A1,E ,7 ,-4,-21,122,60,MN-A3-7 ,44501
MAN     ,A1,E ,8 ,1,-24,76,63,MN-A3-8 ,46841
MAN     ,A1,SE,1 ,-1,-25,40,62,MN-A2-1 ,21350
MAN     ,A1,SE,2 ,0,-18,55,63,MN-A2-2 ,22947
MAN     ,A1,SE,3 ,0,-17,42,54,MN-A2-3 ,24546
MAN     ,A1,SE,4 ,-6,-19,44,55,MN-A2-4 ,25917
MAN     ,A1,SE,5 ,-29,-40,66,77,MN-A2-5 ,27335
MAN     ,A1,SE,6 ,-10,-68,47,105,MN-A2-6 ,29369
MAN     ,A1,SE,7 ,-6,-25,112,88,MN-A2-7 ,31360
MAN     ,A1,SE,8 ,-2,-25,63,66,MN-A2-8 ,33858
MAN     ,A1,S ,1 ,-6,-25,44,70,MN-A1-1 ,7608
MAN     ,A1,S ,2 ,-8,-16,46,61,MN-A1-2 ,9314
MAN     ,A1,S ,3 ,-4,-13,39,58,MN-A1-3 ,10937
MAN     ,A1,S ,4 ,-5,-17,41,62,MN-A1-4 ,12279
MAN     ,A1,S ,5 ,-3,-45,39,90,MN-A1-5 ,13687
MAN     ,A1,S ,6 ,-2,-73,37,118,MN-A1-6 ,15482
MAN     ,A1,S ,7 ,-1,-27,35,115,MN-A1-7 ,17525
MAN     ,A1,S ,8 ,-2,-25,37,84,MN-A1-8 ,19444
MAN     ,A1,SW,1 ,-6,-25,40,62,MN-A2-1 ,21350
MAN     ,A1,SW,2 ,-22,-18,55,63,MN-A2-2 ,22947
MAN     ,A1,SW,3 ,-9,-17,42,54,MN-A2-3 ,24546
MAN     ,A1,SW,4 ,-5,-19,44,55,MN-A2-4 ,25917
MAN     ,A1,SW,5 ,-4,-40,66,77,MN-A2-5 ,27335
MAN     ,A1,SW,6 ,-4,-68,47,105,MN-A2-6 ,29369
MAN     ,A1,SW,7 ,-73,-25,112,88,MN-A2-7 ,31360
MAN     ,A1,SW,8 ,-28,-25,63,66,MN-A2-8 ,33858
MAN     ,A1,W ,1 ,-2,-27,33,66,MN-A3-1 ,35870
MAN     ,A1,W ,2 ,-16,-23,48,62,MN-A3-2 ,37060
MAN     ,A1,W ,3 ,-11,-22,42,60,MN-A3-3 ,38401
MAN     ,A1,W ,4 ,-1,-22,32,60,MN-A3-4 ,39591
MAN     ,A1,W ,5 ,-2,-29,72,67,MN-A3-5 ,40872
MAN     ,A1,W ,6 ,-2,-57,56,95,MN-A3-6 ,42844
MAN     ,A1,W ,7 ,-85,-21,122,60,MN-A3-7 ,44501
MAN     ,A1,W ,8 ,-44,-24,76,63,MN-A3-8 ,46841
MAN     ,A1,NW,1 ,-3,-25,36,68,MN-A4-1 ,48649
MAN     ,A1,NW,2 ,-20,-26,48,133,MN-A4-2 ,50079
MAN     ,A1,NW,3 ,-12,-25,44,68,MN-A4-3 ,51464
MAN     ,A1,NW,4 ,-1,-23,40,65,MN-A4-4 ,52944
MAN     ,A1,NW,5 ,8,-18,56,60,MN-A4-5 ,54344
MAN     ,A1,NW,6 ,9,-49,36,91,MN-A4-6 ,56047
MAN     ,A1,NW,7 ,-60,-52,99,95,MN-A4-7 ,57805
MAN     ,A1,NW,8 ,-25,-21,61,65,MN-A4-8 ,59935
MAN     ,D ,  ,1 ,-1,-24,42,65,MN-D-1  ,73721
MAN     ,D ,  ,2 ,-1,-24,42,65,MN-D-1  ,73721
MAN     ,D ,  ,3 ,-1,-24,42,65,MN-D-1  ,73721
MAN     ,D ,  ,4 ,-11,9,66,43,MN-D-2  ,75022
MAN     ,D ,  ,5 ,-11,9,66,43,MN-D-2  ,75022
MAN     ,D ,  ,6 ,-11,9,66,43,MN-D-2  ,75022
HEADLESS,M ,N ,1 ,-2,-27,42,62,HL-M5-1 ,62065
HEADLESS,M ,N ,2 ,-4,-39,45,74,HL-M5-2 ,63851
HEADLESS,M ,N ,3 ,-4,-40,40,78,HL-M5-3 ,65827
HEADLESS,M ,N ,4 ,-7,-35,45,72,HL-M5-4 ,67843
HEADLESS,M ,N ,5 ,-6,-21,41,55,HL-M5-5 ,69865
HEADLESS,M ,N ,6 ,-5,-22,39,56,HL-M5-6 ,71574
HEADLESS,M ,N ,7 ,-8,-24,43,61,HL-M5-7 ,58292
HEADLESS,M ,N ,8 ,-3,-22,41,60,HL-M5-8 ,60178
HEADLESS,M ,NE,1 ,0,-21,52,55,HL-M4-1 ,47107
HEADLESS,M ,NE,2 ,-2,-29,48,67,HL-M4-2 ,48823
HEADLESS,M ,NE,3 ,-8,-31,51,71,HL-M4-3 ,50754
HEADLESS,M ,NE,4 ,-4,-26,46,64,HL-M4-4 ,52845
HEADLESS,M ,NE,5 ,-4,-23,48,59,HL-M4-5 ,54709
HEADLESS,M ,NE,6 ,-5,-24,47,57,HL-M4-6 ,56412
HEADLESS,M ,NE,7 ,-12,-25,51,60,HL-M4-7 ,43395
HEADLESS,M ,NE,8 ,-9,-23,57,57,HL-M4-8 ,45334
HEADLESS,M ,E ,1 ,0,-22,56,58,HL-M3-1 ,32164
HEADLESS,M ,E ,2 ,-5,-22,61,59,HL-M3-2 ,33805
HEADLESS,M ,E ,3 ,-11,-23,67,60,HL-M3-3 ,35791
HEADLESS,M ,E ,4 ,-7,-24,62,61,HL-M3-4 ,38085
HEADLESS,M ,E ,5 ,2,-25,49,61,HL-M3-5 ,39916
HEADLESS,M ,E ,6 ,-4,-23,47,60,HL-M3-6 ,41423
HEADLESS,M ,E ,7 ,-8,-20,56,57,HL-M3-7 ,28226
HEADLESS,M ,E ,8 ,-5,-21,47,57,HL-M3-8 ,30370
HEADLESS,M ,SE,1 ,-5,-19,42,57,HL-M2-1 ,17504
HEADLESS,M ,SE,2 ,-7,-19,51,55,HL-M2-2 ,19298
HEADLESS,M ,SE,3 ,-17,-20,62,54,HL-M2-3 ,21144
HEADLESS,M ,SE,4 ,-12,-21,57,55,HL-M2-4 ,23060
HEADLESS,M ,SE,5 ,0,-21,40,58,HL-M2-5 ,24722
HEADLESS,M ,SE,6 ,-4,-18,47,61,HL-M2-6 ,26385
HEADLESS,M ,SE,7 ,-7,-24,49,69,HL-M2-7 ,13692
HEADLESS,M ,SE,8 ,-6,-19,47,61,HL-M2-8 ,15635
HEADLESS,M ,S ,1 ,-8,-18,42,52,HL-M1-1 ,3527
HEADLESS,M ,S ,2 ,-8,-17,44,59,HL-M1-2 ,5291
HEADLESS,M ,S ,3 ,-3,-21,39,65,HL-M1-3 ,7001
HEADLESS,M ,S ,4 ,-4,-17,42,57,HL-M1-4 ,8529
HEADLESS,M ,S ,5 ,-3,-17,41,52,HL-M1-5 ,10191
HEADLESS,M ,S ,6 ,-2,-18,39,60,HL-M1-6 ,11931
HEADLESS,M ,S ,7 ,-3,-22,43,66,HL-M1-7 ,0
HEADLESS,M ,S ,8 ,-5,-18,40,59,HL-M1-8 ,1762
HEADLESS,M ,SW,1 ,-4,-19,42,57,HL-M2-1 ,17504
HEADLESS,M ,SW,2 ,-11,-19,51,55,HL-M2-2 ,19298
HEADLESS,M ,SW,3 ,-12,-20,62,54,HL-M2-3 ,21144
HEADLESS,M ,SW,4 ,-12,-21,57,55,HL-M2-4 ,23060
HEADLESS,M ,SW,5 ,-7,-21,40,58,HL-M2-5 ,24722
HEADLESS,M ,SW,6 ,-10,-18,47,61,HL-M2-6 ,26385
HEADLESS,M ,SW,7 ,-9,-24,49,69,HL-M2-7 ,13692
HEADLESS,M ,SW,8 ,-8,-19,47,61,HL-M2-8 ,15635
HEADLESS,M ,W ,1 ,-23,-22,56,58,HL-M3-1 ,32164
HEADLESS,M ,W ,2 ,-23,-22,61,59,HL-M3-2 ,33805
HEADLESS,M ,W ,3 ,-23,-23,67,60,HL-M3-3 ,35791
HEADLESS,M ,W ,4 ,-22,-24,62,61,HL-M3-4 ,38085
HEADLESS,M ,W ,5 ,-18,-25,49,61,HL-M3-5 ,39916
HEADLESS,M ,W ,6 ,-10,-23,47,60,HL-M3-6 ,41423
HEADLESS,M ,W ,7 ,-15,-20,56,57,HL-M3-7 ,28226
HEADLESS,M ,W ,8 ,-9,-21,47,57,HL-M3-8 ,30370
HEADLESS,M ,NW,1 ,-19,-21,52,55,HL-M4-1 ,47107
HEADLESS,M ,NW,2 ,-13,-29,48,67,HL-M4-2 ,48823
HEADLESS,M ,NW,3 ,-10,-31,51,71,HL-M4-3 ,50754
HEADLESS,M ,NW,4 ,-9,-26,46,64,HL-M4-4 ,52845
HEADLESS,M ,NW,4 ,-11,-23,48,59,HL-M4-5 ,54709
HEADLESS,M ,NW,6 ,-9,-24,47,57,HL-M4-6 ,56412
HEADLESS,M ,NW,7 ,-6,-25,51,60,HL-M4-7 ,43395
HEADLESS,M ,NW,8 ,-15,-23,57,57,HL-M4-8 ,45334
HEADLESS,A1,N ,1 ,-2,-27,42,62,HL-M5-1 ,62065
HEADLESS,A1,N ,2 ,3,-31,46,63,HL-A5-1 ,112460
HEADLESS,A1,N ,3 ,4,-34,46,66,HL-A5-2 ,114236
HEADLESS,A1,N ,4 ,-6,-28,46,60,HL-A5-3 ,115953
HEADLESS,A1,N ,5 ,-6,-60,37,91,HL-A5-4 ,117833
HEADLESS,A1,N ,6 ,-7,-51,39,83,HL-A5-5 ,119686
HEADLESS,A1,NE,1 ,0,-21,52,55,HL-M4-1 ,47107
HEADLESS,A1,NE,2 ,5,-20,44,54,HL-A4-1 ,102830
HEADLESS,A1,NE,3 ,4,-23,42,57,HL-A4-2 ,104378
HEADLESS,A1,NE,4 ,-6,-21,63,56,HL-A4-3 ,105923
HEADLESS,A1,NE,5 ,-10,-44,72,78,HL-A4-4 ,107845
HEADLESS,A1,NE,6 ,-13,-35,75,70,HL-A4-5 ,110127
HEADLESS,A1,E ,1 ,0,-22,56,58,HL-M3-1 ,32164
HEADLESS,A1,E ,2 ,-8,-18,54,54,HL-A3-1 ,92388
HEADLESS,A1,E ,3 ,-10,-19,53,55,HL-A3-2 ,94334
HEADLESS,A1,E ,4 ,-2,-21,55,57,HL-A3-3 ,96290
HEADLESS,A1,E ,5 ,-8,-23,92,59,HL-A3-4 ,98076
HEADLESS,A1,E ,6 ,-10,-23,89,60,HL-A3-5 ,100502
HEADLESS,A1,SE,1 ,-5,-19,42,57,HL-M2-1 ,17504
HEADLESS,A1,SE,2 ,-16,-18,49,56,HL-A2-1 ,82393
HEADLESS,A1,SE,3 ,-15,-19,49,57,HL-A2-2 ,84394
HEADLESS,A1,SE,4 ,-4,-19,47,57,HL-A2-3 ,86287
HEADLESS,A1,SE,5 ,-13,-22,79,60,HL-A2-4 ,88173
HEADLESS,A1,SE,6 ,-12,-20,71,58,HL-A2-5 ,90421
HEADLESS,A1,S ,1 ,-8,-18,42,52,HL-M1-1 ,3527
HEADLESS,A1,S ,2 ,-17,-24,48,60,HL-A1-1 ,73363
HEADLESS,A1,S ,3 ,-19,-25,52,61,HL-A1-2 ,75162
HEADLESS,A1,S ,4 ,-8,-21,45,56,HL-A1-3 ,77078
HEADLESS,A1,S ,5 ,-5,-20,43,68,HL-A1-4 ,79115
HEADLESS,A1,S ,6 ,-1,-12,39,60,HL-A1-5 ,80881
HEADLESS,A1,SW,1 ,-4,-19,42,57,HL-M2-1 ,17504
HEADLESS,A1,SW,2 ,0,-18,49,56,HL-A2-1 ,82393
HEADLESS,A1,SW,3 ,-1,-19,49,57,HL-A2-2 ,84394
HEADLESS,A1,SW,4 ,-10,-19,47,57,HL-A2-3 ,86287
HEADLESS,A1,SW,5 ,-33,-22,79,60,HL-A2-4 ,88173
HEADLESS,A1,SW,6 ,-26,-20,71,58,HL-A2-5 ,90421
HEADLESS,A1,W ,1 ,-23,-22,56,58,HL-M3-1 ,32164
HEADLESS,A1,W ,2 ,-13,-18,54,54,HL-A3-1 ,92388
HEADLESS,A1,W ,3 ,-10,-19,53,55,HL-A3-2 ,94334
HEADLESS,A1,W ,4 ,-20,-21,55,57,HL-A3-3 ,96290
HEADLESS,A1,W ,5 ,-51,-23,92,59,HL-A3-4 ,98076
HEADLESS,A1,W ,6 ,-46,-23,89,60,HL-A3-5 ,100502
HEADLESS,A1,NW,1 ,-19,-21,52,55,HL-M4-1 ,47107
HEADLESS,A1,NW,2 ,-16,-20,44,54,HL-A4-1 ,102830
HEADLESS,A1,NW,3 ,-13,-23,42,57,HL-A4-2 ,104378
HEADLESS,A1,NW,4 ,-24,-21,63,56,HL-A4-3 ,105923
HEADLESS,A1,NW,5 ,-29,-44,72,78,HL-A4-4 ,107845
HEADLESS,A1,NW,6 ,-29,-35,75,70,HL-A4-5 ,110127
HEADLESS,A2,N ,1 ,-2,-27,42,62,HL-M5-1 ,62065
HEADLESS,A2,N ,2 ,-9,-37,45,68,HL-B5-1 ,176956
HEADLESS,A2,N ,3 ,-17,-28,54,60,HL-B5-2 ,178961
HEADLESS,A2,N ,4 ,-18,-27,54,59,HL-B5-3 ,180906
HEADLESS,A2,N ,5 ,-10,-66,49,98,HL-B5-4 ,182801
HEADLESS,A2,N ,6 ,-16,-26,53,58,HL-B5-5 ,184953
HEADLESS,A2,N ,7 ,-21,-18,62,50,HL-B5-6 ,186948
HEADLESS,A2,N ,8 ,-5,-24,48,57,HL-B5-7 ,188755
HEADLESS,A2,NE,1 ,0,-21,52,55,HL-M4-1 ,47107
HEADLESS,A2,NE,2 ,-24,-30,65,65,HL-B4-1 ,163418
HEADLESS,A2,NE,3 ,-22,-27,57,62,HL-B4-2 ,165361
HEADLESS,A2,NE,4 ,-21,-28,52,62,HL-B4-3 ,167152
HEADLESS,A2,NE,5 ,-11,-44,81,79,HL-B4-4 ,168868
HEADLESS,A2,NE,6 ,-13,-31,48,65,HL-B4-5 ,171250
HEADLESS,A2,NE,7 ,-12,-21,48,55,HL-B4-6 ,173249
HEADLESS,A2,NE,8 ,-7,-29,47,64,HL-B4-7 ,174977
HEADLESS,A2,E ,1 ,0,-22,56,58,HL-M3-1 ,32164
HEADLESS,A2,E ,2 ,-16,-37,57,75,HL-B3-1 ,149663
HEADLESS,A2,E ,3 ,-6,-38,35,77,HL-B3-2 ,151455
HEADLESS,A2,E ,4 ,-3,-39,32,77,HL-B3-3 ,153041
HEADLESS,A2,E ,5 ,-18,-23,94,61,HL-B3-4 ,154673
HEADLESS,A2,E ,6 ,-11,-30,67,69,HL-B3-5 ,157277
HEADLESS,A2,E ,7 ,-15,-18,55,57,HL-B3-6 ,159371
HEADLESS,A2,E ,8 ,-13,-20,56,59,HL-B3-7 ,161255
HEADLESS,A2,SE,1 ,-5,-19,42,57,HL-M2-1 ,17504
HEADLESS,A2,SE,2 ,-2,-44,40,83,HL-B2-1 ,135804
HEADLESS,A2,SE,3 ,0,-40,30,79,HL-B2-2 ,137617
HEADLESS,A2,SE,4 ,1,-40,33,79,HL-B2-3 ,139255
HEADLESS,A2,SE,5 ,-8,-29,57,67,HL-B2-4 ,141051
HEADLESS,A2,SE,6 ,-7,-25,74,65,HL-B2-5 ,143349
HEADLESS,A2,SE,7 ,-12,-19,71,59,HL-B2-6 ,145536
HEADLESS,A2,SE,8 ,-16,-19,66,58,HL-B2-7 ,147713
HEADLESS,A2,S ,1 ,-8,-18,42,52,HL-M1-1 ,3527
HEADLESS,A2,S ,2 ,-4,-39,44,73,HL-B1-1 ,121548
HEADLESS,A2,S ,3 ,1,-33,47,67,HL-B1-2 ,123457
HEADLESS,A2,S ,4 ,2,-34,47,68,HL-B1-3 ,125405
HEADLESS,A2,S ,5 ,-7,-27,49,61,HL-B1-4 ,127406
HEADLESS,A2,S ,6 ,-4,-32,54,74,HL-B1-5 ,129756
HEADLESS,A2,S ,7 ,-10,-21,64,58,HL-B1-6 ,131930
HEADLESS,A2,S ,8 ,-10,-14,48,48,HL-B1-7 ,134087
HEADLESS,A2,SW,1 ,-4,-19,42,57,HL-M2-1 ,17504
HEADLESS,A2,SW,2 ,-5,-44,40,83,HL-B2-1 ,135804
HEADLESS,A2,SW,3 ,3,-40,30,79,HL-B2-2 ,137617
HEADLESS,A2,SW,4 ,-1,-40,33,79,HL-B2-3 ,139255
HEADLESS,A2,SW,5 ,-16,-29,57,67,HL-B2-4 ,141051
HEADLESS,A2,SW,6 ,-34,-25,74,65,HL-B2-5 ,143349
HEADLESS,A2,SW,7 ,-26,-19,71,59,HL-B2-6 ,145536
HEADLESS,A2,SW,8 ,-17,-19,66,58,HL-B2-7 ,147713
HEADLESS,A2,W ,1 ,-23,-22,56,58,HL-M3-1 ,32164
HEADLESS,A2,W ,2 ,-8,-37,57,75,HL-B3-1 ,149663
HEADLESS,A2,W ,3 ,4,-38,35,77,HL-B3-2 ,151455
HEADLESS,A2,W ,4 ,4,-39,32,77,HL-B3-3 ,153041
HEADLESS,A2,W ,5 ,-43,-23,94,61,HL-B3-4 ,154673
HEADLESS,A2,W ,6 ,-23,-30,67,69,HL-B3-5 ,157277
HEADLESS,A2,W ,7 ,-7,-18,55,57,HL-B3-6 ,159371
HEADLESS,A2,W ,8 ,-10,-20,56,59,HL-B3-7 ,161255
HEADLESS,A2,NW,1 ,-19,-21,52,55,HL-M4-1 ,47107
HEADLESS,A2,NW,2 ,-8,-30,65,65,HL-B4-1 ,163418
HEADLESS,A2,NW,3 ,-2,-27,57,62,HL-B4-2 ,165361
HEADLESS,A2,NW,4 ,2,-28,52,62,HL-B4-3 ,167152
HEADLESS,A2,NW,5 ,-37,-44,81,79,HL-B4-4 ,168868
HEADLESS,A2,NW,6 ,-2,-31,48,65,HL-B4-5 ,171250
HEADLESS,A2,NW,7 ,-3,-21,48,55,HL-B4-6 ,173249
HEADLESS,A2,NW,8 ,-7,-29,47,64,HL-B4-7 ,174977
HEADLESS,D ,  ,1 ,0,-13,52,66,HL-D-1  ,190553
HEADLESS,D ,  ,2 ,0,-13,52,66,HL-D-1  ,190553
HEADLESS,D ,  ,3 ,0,-13,52,66,HL-D-1  ,190553
HEADLESS,D ,  ,4 ,-19,16,73,53,HL-D-2  ,192395
HEADLESS,D ,  ,5 ,-19,16,73,53,HL-D-2  ,192395
HEADLESS,D ,  ,6 ,-19,16,73,53,HL-D-2  ,192395
EGYPTIAN,M ,N ,1 ,-2,-19,36,53,EG-M5-1 ,26337
EGYPTIAN,M ,N ,2 ,-2,-19,38,56,EG-M5-2 ,27654
EGYPTIAN,M ,N ,3 ,-2,-21,39,64,EG-M5-3 ,28974
EGYPTIAN,M ,N ,4 ,-2,-19,36,53,EG-M5-1 ,26337
EGYPTIAN,M ,N ,5 ,-2,-19,36,54,EG-M5-4 ,30388
EGYPTIAN,M ,N ,6 ,-2,-21,35,60,EG-M5-5 ,31712
EGYPTIAN,M ,NE,1 ,2,-18,31,53,EG-M4-1 ,19842
EGYPTIAN,M ,NE,2 ,3,-19,34,51,EG-M4-2 ,21009
EGYPTIAN,M ,NE,3 ,-4,-20,46,55,EG-M4-3 ,22260
EGYPTIAN,M ,NE,4 ,2,-18,31,53,EG-M4-1 ,19842
EGYPTIAN,M ,NE,5 ,-1,-19,38,53,EG-M4-4 ,23604
EGYPTIAN,M ,NE,6 ,0,-20,42,59,EG-M4-5 ,24905
EGYPTIAN,M ,E ,1 ,5,-19,25,55,EG-M3-1 ,14054
EGYPTIAN,M ,E ,2 ,3,-17,33,51,EG-M3-2 ,15024
EGYPTIAN,M ,E ,3 ,-5,-16,43,51,EG-M3-3 ,16231
EGYPTIAN,M ,E ,4 ,5,-19,25,55,EG-M3-1 ,14054
EGYPTIAN,M ,E ,5 ,5,-19,30,53,EG-M3-4 ,17474
EGYPTIAN,M ,E ,6 ,0,-18,43,55,EG-M3-5 ,18559
EGYPTIAN,M ,SE,1 ,-2,-18,33,54,EG-M2-1 ,7396
EGYPTIAN,M ,SE,2 ,-3,-17,37,53,EG-M2-2 ,8720
EGYPTIAN,M ,SE,3 ,-2,-14,40,59,EG-M2-3 ,10137
EGYPTIAN,M ,SE,4 ,-2,-18,33,54,EG-M2-1 ,7396
EGYPTIAN,M ,SE,5 ,3,-18,26,53,EG-M2-4 ,11619
EGYPTIAN,M ,SE,6 ,1,-15,35,55,EG-M2-5 ,12786
EGYPTIAN,M ,S ,1 ,-2,-18,36,54,EG-M1-1 ,0
EGYPTIAN,M ,S ,2 ,-4,-17,38,50,EG-M1-2 ,1475
EGYPTIAN,M ,S ,3 ,-5,-13,39,59,EG-M1-3 ,2948
EGYPTIAN,M ,S ,4 ,-2,-18,36,54,EG-M1-1 ,0
EGYPTIAN,M ,S ,5 ,-2,-18,36,53,EG-M1-4 ,4462
EGYPTIAN,M ,S ,6 ,-2,-14,36,58,EG-M1-5 ,5893
EGYPTIAN,M ,SW,1 ,2,-18,33,54,EG-M2-1 ,7396
EGYPTIAN,M ,SW,2 ,-1,-17,37,53,EG-M2-2 ,8720
EGYPTIAN,M ,SW,3 ,-5,-14,40,59,EG-M2-3 ,10137
EGYPTIAN,M ,SW,4 ,2,-18,33,54,EG-M2-1 ,7396
EGYPTIAN,M ,SW,5 ,4,-18,26,53,EG-M2-4 ,11619
EGYPTIAN,M ,SW,6 ,-3,-15,35,55,EG-M2-5 ,12786
EGYPTIAN,M ,W ,1 ,3,-19,25,55,EG-M3-1 ,14054
EGYPTIAN,M ,W ,2 ,-3,-17,33,51,EG-M3-2 ,15024
EGYPTIAN,M ,W ,3 ,-5,-16,43,51,EG-M3-3 ,16231
EGYPTIAN,M ,W ,4 ,3,-19,25,55,EG-M3-1 ,14054
EGYPTIAN,M ,W ,5 ,-2,-19,30,53,EG-M3-4 ,17474
EGYPTIAN,M ,W ,6 ,-10,-18,43,55,EG-M3-5 ,18559
EGYPTIAN,M ,NW,1 ,0,-18,31,53,EG-M4-1 ,19842
EGYPTIAN,M ,NW,2 ,-4,-19,34,51,EG-M4-2 ,21009
EGYPTIAN,M ,NW,3 ,-9,-20,46,55,EG-M4-3 ,22260
EGYPTIAN,M ,NW,4 ,0,-18,31,53,EG-M4-1 ,19842
EGYPTIAN,M ,NW,4 ,-4,-19,38,53,EG-M4-4 ,23604
EGYPTIAN,M ,NW,6 ,-9,-20,42,59,EG-M4-5 ,24905
EGYPTIAN,A1,N ,1 ,-4,-22,47,53,EG-A5-1 ,71505
EGYPTIAN,A1,N ,2 ,1,-30,51,61,EG-A5-2 ,72942
EGYPTIAN,A1,N ,3 ,4,-32,49,64,EG-A5-3 ,74444
EGYPTIAN,A1,N ,4 ,1,-26,67,58,EG-A5-4 ,75857
EGYPTIAN,A1,N ,5 ,1,-64,25,95,EG-A5-5 ,77440
EGYPTIAN,A1,N ,6 ,-23,-32,50,63,EG-A5-6 ,78981
EGYPTIAN,A1,NE,1 ,4,-21,47,53,EG-A4-1 ,62635
EGYPTIAN,A1,NE,2 ,7,-25,45,58,EG-A4-2 ,63961
EGYPTIAN,A1,NE,3 ,5,-22,37,63,EG-A4-3 ,65333
EGYPTIAN,A1,NE,4 ,11,-24,40,65,EG-A4-4 ,66638
EGYPTIAN,A1,NE,5 ,2,-54,60,87,EG-A4-5 ,68037
EGYPTIAN,A1,NE,6 ,-11,-34,49,67,EG-A4-6 ,69870
EGYPTIAN,A1,E ,1 ,9,-20,30,61,EG-A3-1 ,52603
EGYPTIAN,A1,E ,2 ,3,-18,44,62,EG-A3-2 ,53827
EGYPTIAN,A1,E ,3 ,-4,-17,48,60,EG-A3-3 ,55350
EGYPTIAN,A1,E ,4 ,1,-17,47,67,EG-A3-4 ,57169
EGYPTIAN,A1,E ,5 ,8,-17,81,51,EG-A3-5 ,58955
EGYPTIAN,A1,E ,6 ,4,-38,44,72,EG-A3-6 ,60822
EGYPTIAN,A1,SE,1 ,2,-16,40,63,EG-A2-1 ,42199
EGYPTIAN,A1,SE,2 ,-6,-16,47,59,EG-A2-2 ,43788
EGYPTIAN,A1,SE,3 ,-21,-15,59,52,EG-A2-3 ,45634
EGYPTIAN,A1,SE,4 ,-27,-12,69,51,EG-A2-4 ,47448
EGYPTIAN,A1,SE,5 ,7,-10,72,50,EG-A2-5 ,49331
EGYPTIAN,A1,SE,6 ,6,-28,43,68,EG-A2-6 ,50931
EGYPTIAN,A1,S ,1 ,-11,-16,47,57,EG-A1-1 ,33064
EGYPTIAN,A1,S ,2 ,-21,-15,52,59,EG-A1-2 ,34788
EGYPTIAN,A1,S ,3 ,-21,-18,49,65,EG-A1-3 ,36388
EGYPTIAN,A1,S ,4 ,-36,-11,67,62,EG-A1-4 ,37874
EGYPTIAN,A1,S ,5 ,5,-8,27,71,EG-A1-5 ,39442
EGYPTIAN,A1,S ,6 ,5,-12,50,64,EG-A1-6 ,40720
EGYPTIAN,A1,SW,1 ,-9,-16,40,63,EG-A2-1 ,42199
EGYPTIAN,A1,SW,2 ,-8,-16,47,59,EG-A2-2 ,43788
EGYPTIAN,A1,SW,3 ,-5,-15,59,52,EG-A2-3 ,45634
EGYPTIAN,A1,SW,4 ,-9,-12,69,51,EG-A2-4 ,47448
